selling_price,city,house_age,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,scenic_views
757000,Kirkland,29,3,2.75,2610,11290,980,1,0
749500,Redmond,27,4,2.5,2440,9727,0,2,0
735000,Redmond,30,3,2.5,2390,9157,0,2,0
802000,Redmond,28,3,2.5,2580,13096,0,2,0
756000,Redmond,28,3,2.5,2160,7525,0,2,0
732350,Redmond,28,4,2.5,2270,7665,0,2,0
790000,Bellevue,27,4,2.5,2690,8036,0,2,0
600000,Bellevue,27,3,2.25,2230,9053,0,2,0
808000,Bellevue,27,4,2.25,2500,8866,0,2,0
752888,Bellevue,27,3,2.5,2420,9000,0,2,0
898000,Bellevue,27,5,2.25,2700,9000,0,2,0
907500,Bellevue,27,4,2.5,2770,8642,0,2,0
749000,Bellevue,27,3,2.5,2670,10338,0,2,0
809000,Bellevue,26,3,2.5,2590,7720,0,2,0
650000,Redmond,29,4,2.5,2820,15000,0,2,0
832500,Redmond,27,4,2.5,3450,35100,0,2,0
854000,Redmond,28,4,2.75,3150,38865,670,1,0
565000,Seattle,30,4,2.25,2470,7447,0,2,0
278000,Kent,21,3,2,1230,7789,0,1,0
288000,Kent,21,3,2.5,1370,9253,280,1,0
279000,Kent,20,4,2.5,2040,8076,0,2,0
515000,Federal Way,24,3,2.5,2360,11254,0,1,2
775000,Seattle,30,4,2.25,4220,24186,1620,1,0
907687,Sammamish,0,4,2.5,3560,6786,630,2,0
870515,Sammamish,0,4,3.5,3600,5697,660,2,0
855000,Sammamish,1,4,3.5,2890,5911,520,2,0
290000,Seattle,7,3,2.5,1420,3542,110,2,0
469950,Seattle,6,4,2.75,2720,6427,1070,1,0
585000,Renton,7,3,2.75,3080,7282,0,2,0
450000,North Bend,18,4,2.25,2120,8267,0,2,0
440000,North Bend,19,3,2.5,2040,7605,0,2,0
432900,North Bend,16,3,2.5,2210,9226,0,2,0
447000,North Bend,17,4,2.5,2660,8027,0,2,0
397000,North Bend,17,4,2.5,2320,11717,0,2,0
445000,North Bend,16,3,2.5,2210,8010,0,2,0
471000,North Bend,16,4,2.5,2330,9928,0,2,0
515055,North Bend,16,4,2.5,2400,8320,0,2,0
529888,Renton,12,4,2.5,3140,8455,0,2,0
492500,Duvall,8,5,2.5,2570,9962,0,2,0
472000,Duvall,9,5,2.5,2570,7412,0,2,0
534950,Duvall,9,5,2.5,3220,10572,0,2,0
518000,Duvall,9,5,2.5,2890,13104,0,2,0
550000,Duvall,9,4,2.5,3220,9328,0,2,0
277500,Federal Way,12,3,2.5,1690,5171,0,2,0
330000,Federal Way,11,4,2.5,2980,5674,0,2,0
961500,Bellevue,15,3,2.5,3910,14000,0,2,0
736000,Bellevue,26,4,2.5,2290,12047,0,2,0
960000,Bellevue,30,4,2.5,3110,11397,0,2,3
909000,Bellevue,28,4,2.5,3680,11648,0,2,0
615000,Bellevue,28,3,2.5,2250,10171,0,2,0
703770,Bellevue,27,4,2.25,2550,12918,0,2,0
885000,Bellevue,29,3,2.5,2880,11443,0,2,0
480000,Renton,24,3,2.5,2450,28185,0,2,0
500000,Renton,25,3,2.5,2760,35171,0,2,0
535000,Renton,24,3,2.5,2790,19485,0,2,0
490000,Bellevue,30,3,1.75,1510,11120,0,1,0
292000,Seattle,15,3,2.5,1600,3580,0,2,0
335000,Seattle,7,4,2.5,1900,3301,0,2,0
450000,Seattle,13,3,2,1290,1213,0,3,0
360000,Kent,17,4,2.5,2210,17715,0,2,0
333500,Kent,9,3,2.5,2196,7475,0,2,0
346500,Seattle,23,4,2.5,2150,5100,860,1.5,0
308000,Kent,25,4,2.25,1960,12243,0,2,0
325000,Kent,26,3,2.5,2130,12245,0,2,0
299500,Kent,28,4,2.5,2010,12085,0,2,0
330000,Seattle,28,5,2.25,2000,7900,700,1,0
595000,North Bend,10,3,2.5,3370,14402,0,2,2
350000,Snoqualmie,12,2,1.75,1740,6620,0,1.5,0
337000,Snoqualmie,15,3,2.5,1470,3976,0,2,0
339900,Snoqualmie,16,3,2.5,1470,4675,0,2,0
320000,Snoqualmie,16,0,2.5,1490,7111,0,2,0
925000,Snoqualmie,13,5,5.5,5190,12637,0,2,2
825000,Snoqualmie,16,4,3.5,3920,11086,0,2,0
771150,Snoqualmie,13,4,3.5,3950,12320,0,2,0
455600,Snoqualmie,16,3,2.5,2420,8252,0,2,0
441500,Snoqualmie,16,3,2.5,2360,4670,0,2,0
482000,Snoqualmie,16,3,2.5,2420,7307,0,2,0
480000,Snoqualmie,16,5,2.5,2160,7737,0,2,0
720000,Snoqualmie,15,4,2.5,3340,8930,0,2,2
585000,Snoqualmie,16,4,2.5,2910,6250,0,2,0
692500,Snoqualmie,15,4,2.75,3710,7984,0,2,0
595000,Snoqualmie,16,4,2.5,2910,7287,0,2,0
523000,Snoqualmie,17,3,2.5,2400,6182,0,2,0
540000,Snoqualmie,17,3,2.5,2400,5817,0,2,0
543500,Snoqualmie,16,4,2.5,2550,5835,0,2,0
527900,Snoqualmie,17,3,2.5,2490,5928,0,2,2
589000,Snoqualmie,16,4,2.5,2910,5776,0,2,2
535000,Snoqualmie,14,3,3.25,2670,5108,0,2,2
725995,Snoqualmie,13,4,2.5,3190,7869,0,2,2
525000,Snoqualmie,15,3,2.5,2200,4544,0,2,0
497000,Snoqualmie,14,3,2.5,2630,4611,0,2,0
375000,Snoqualmie,15,3,2.75,1890,3930,0,2,0
499900,Snoqualmie,16,3,2.5,2100,5112,0,2,0
563500,Snoqualmie,16,4,2.5,2190,4944,0,2,0
470000,Snoqualmie,15,3,2.5,2100,4700,0,2,0
505000,Snoqualmie,15,3,2.5,2100,5824,0,2,2
475000,Snoqualmie,16,3,2.75,1890,3938,0,2,0
506950,Snoqualmie,15,3,2.5,2080,4931,0,2,0
399000,Snoqualmie,14,3,2.5,1740,3690,0,2,0
490000,Snoqualmie,14,3,2.5,2230,5348,0,2,0
465000,Snoqualmie,15,3,2.5,1890,4808,0,2,0
485500,Snoqualmie,16,4,2.5,2320,3974,0,2,0
440000,Snoqualmie,14,4,2.5,2410,4780,0,2,0
470000,Snoqualmie,16,3,2.5,2620,4874,0,2,0
480000,Snoqualmie,15,3,2.5,2270,4488,0,2,0
500000,Snoqualmie,15,4,2.5,2960,5027,0,2,0
437500,Snoqualmie,14,3,2.5,2120,4500,0,2,0
487275,Snoqualmie,16,4,2.5,2400,3986,0,2,0
423700,Snoqualmie,15,3,2.5,2070,3986,0,2,0
449950,Snoqualmie,15,4,2.5,2470,3811,0,2,0
345000,Snoqualmie,15,3,2.5,1540,3237,0,2,0
355000,Snoqualmie,14,3,2.5,1590,4242,0,2,0
356000,Snoqualmie,14,3,2.5,1590,3411,0,2,0
700000,Snoqualmie,13,3,2.5,3110,11727,0,2,2
538500,Snoqualmie,14,3,3.5,2500,4270,0,2,0
770000,Snoqualmie,14,4,3.25,4270,6384,1210,2,0
715000,Snoqualmie,14,4,2.5,3020,7035,0,2,4
560000,Snoqualmie,14,4,2.5,2630,5710,0,2,0
561000,Snoqualmie,14,4,2.5,2550,5395,0,2,0
576000,Snoqualmie,13,4,2.5,2590,5756,0,2,0
515000,Snoqualmie,13,3,2.5,2430,4203,0,2,0
539900,Snoqualmie,13,3,2.5,2500,4203,0,2,0
490000,Snoqualmie,14,4,3,2640,5267,0,2,0
459000,Snoqualmie,13,5,3.5,2640,6895,0,2,0
574000,Snoqualmie,12,3,2.5,2380,6832,0,2,0
567500,Snoqualmie,13,3,2.5,2300,7398,0,2,0
552250,Snoqualmie,12,4,2.5,2580,5823,0,2,0
605000,Snoqualmie,13,3,2.5,2610,6405,0,2,0
622500,Snoqualmie,14,4,2.5,2980,8107,0,2,0
645500,Snoqualmie,14,4,2.5,2990,8622,0,2,0
723000,Snoqualmie,13,4,3.5,3510,9263,0,2,0
729950,Snoqualmie,14,4,3.5,3510,10010,0,2,0
725000,Snoqualmie,13,3,3.5,3690,8837,0,2,0
695000,Snoqualmie,13,4,3.5,3510,9364,0,2,0
695000,Snoqualmie,14,4,3.5,3510,9084,0,2,0
444500,Snoqualmie,12,3,2.5,2600,4724,0,2,0
459950,Snoqualmie,13,3,2.5,2340,4273,0,2,0
450000,Snoqualmie,12,3,2.5,2480,5647,0,2,0
425000,Snoqualmie,12,4,2.5,2390,5021,0,2,0
500000,Snoqualmie,13,4,3,2520,4104,0,2,0
530000,Snoqualmie,12,4,2.5,3020,6788,0,2,0
432500,Snoqualmie,12,3,2.5,2240,6396,0,2,0
452500,Snoqualmie,12,3,2.5,2240,7791,0,2,0
435000,Snoqualmie,12,4,2.25,2140,6355,0,2,0
507250,Snoqualmie,11,3,2.5,2270,5536,0,2,0
569000,Snoqualmie,11,4,2.5,2830,10954,0,2,0
695000,Snoqualmie,12,4,2.5,2830,14538,0,2,0
384000,Snoqualmie,11,3,2.5,1700,4000,0,2,0
381000,Snoqualmie,11,3,2.5,1470,3999,0,2,0
389950,Snoqualmie,11,3,2.5,1700,6396,0,2,0
432000,Snoqualmie,11,3,2.5,1970,4036,0,2,0
425000,Snoqualmie,11,3,2.5,1960,4709,0,2,0
405000,Snoqualmie,12,3,2.5,2070,4697,0,2,0
937500,Snoqualmie,11,5,3.75,4210,14599,0,2,3
760000,Snoqualmie,11,4,3.5,3720,13591,0,2,3
942500,Snoqualmie,8,4,3.25,3570,14408,0,2,2
650000,Snoqualmie,12,4,2.75,3260,5335,0,2,0
650000,Snoqualmie,12,4,2.5,3180,5438,0,2,0
522500,Snoqualmie,11,3,2.5,2370,7875,0,2,0
535950,Snoqualmie,12,3,2.5,2370,5344,0,2,0
410000,Snoqualmie,11,3,2.5,2350,4456,0,2,0
430000,Snoqualmie,11,3,2.5,2360,6699,0,2,0
450000,Snoqualmie,11,4,2.5,2070,3982,0,2,0
440000,Snoqualmie,11,3,2.5,1390,4997,0,2,0
403000,Snoqualmie,11,3,2.5,1700,4125,0,2,0
419000,Snoqualmie,10,3,2.5,1970,4058,0,2,0
620000,Snoqualmie,10,6,3.5,3600,6875,860,2,0
564000,Snoqualmie,11,4,2.5,2870,6658,0,2,0
555000,Snoqualmie,11,4,2.5,2870,6776,0,2,0
600000,Snoqualmie,10,3,2.5,3240,8016,330,2,0
565000,Snoqualmie,11,3,2.5,2700,6037,0,2,0
600000,Snoqualmie,11,4,2.5,2710,6474,0,2,0
339000,Snoqualmie,10,3,2.5,1450,3748,0,2,0
430000,Snoqualmie,11,4,2.5,2070,4310,0,2,0
359000,Snoqualmie,11,3,2.5,1450,3850,0,2,0
428000,Snoqualmie,10,3,2.5,2340,3466,0,2,0
420000,Snoqualmie,11,3,2.5,1970,3667,0,2,0
610000,Snoqualmie,11,4,2.5,2950,9010,0,2,0
563500,Snoqualmie,10,4,2.5,2780,7838,0,2,3
730000,Snoqualmie,10,4,3.5,4420,7902,1070,2,0
785000,Snoqualmie,8,5,3.25,3660,11995,0,2,2
615000,Snoqualmie,9,5,3.5,2950,7980,600,2,3
457000,Snoqualmie,10,3,2.5,2050,5694,0,2,2
540000,Snoqualmie,10,3,2.5,2860,8935,0,2,0
470000,Snoqualmie,10,3,2.5,2280,6134,0,2,0
575000,Snoqualmie,11,4,2.5,2890,9775,0,2,2
485000,Snoqualmie,10,3,2.5,2270,7887,0,2,2
515000,Snoqualmie,10,4,2.5,2680,7178,0,2,0
467000,Snoqualmie,10,3,2.5,1990,4978,0,2,0
675000,Snoqualmie,10,4,2.5,2920,6000,0,2,4
470000,Snoqualmie,11,3,2.5,2480,5082,0,2,0
435000,Snoqualmie,10,3,2.5,2370,6082,0,2,0
555000,Snoqualmie,11,3,2.5,2690,4819,0,2,0
440000,Snoqualmie,10,3,2.5,2230,5800,0,2,0
435000,Snoqualmie,10,4,2.5,2190,6578,0,2,0
368000,Snoqualmie,10,3,2.5,2080,4307,0,2,0
700000,Snoqualmie,11,4,2.75,3350,7857,0,2,2
772500,Snoqualmie,10,5,2.75,3890,9130,0,2,0
619000,Snoqualmie,9,3,2.5,2720,6439,0,2,0
655000,Snoqualmie,10,4,2.5,3500,11306,0,2,2
585000,Snoqualmie,9,4,2.5,3110,6479,0,2,0
650000,Snoqualmie,10,3,2.5,3060,7831,0,2,2
679975,Snoqualmie,11,4,2.5,3830,4644,930,2,0
510000,Snoqualmie,10,5,3.25,3400,4499,660,2,0
681000,Snoqualmie,10,4,2.5,3860,5130,930,2,0
520000,Snoqualmie,10,4,2.5,3060,7161,200,2,0
730000,Snoqualmie,10,4,2.5,3470,14271,0,2,0
672500,Snoqualmie,9,4,2.5,3470,6651,0,2,0
622950,Snoqualmie,9,4,3.25,3030,7644,200,2,0
544000,Snoqualmie,10,4,2.5,2340,6973,410,2,0
690000,Snoqualmie,10,5,3.25,3340,9075,740,2,0
632500,Snoqualmie,9,5,3.25,3500,7254,740,2,0
445000,Snoqualmie,9,3,2.5,2230,7934,0,2,0
389000,Snoqualmie,9,3,2.5,1720,4515,0,2,0
820875,Snoqualmie,9,5,3.25,3860,9387,0,2,2
809000,Snoqualmie,8,5,4.5,4630,6324,1420,2,0
805000,Snoqualmie,8,5,4.5,4600,7810,1400,2,0
633000,Snoqualmie,8,4,3.5,4220,5817,1310,2,0
700000,Snoqualmie,8,4,3.5,4490,5099,1100,2,0
765000,Snoqualmie,8,4,3,4410,5104,1010,2,0
709950,Snoqualmie,8,4,3.25,3910,6293,780,2,0
689000,Snoqualmie,8,4,3.5,4490,5805,1100,2,0
507000,Snoqualmie,9,4,2.5,2730,7649,0,2,0
515000,Snoqualmie,8,4,2.5,2890,7306,0,2,0
475000,Snoqualmie,8,5,2.75,3100,5298,0,2,0
539950,Snoqualmie,8,5,3,3100,5250,0,2,0
536000,Snoqualmie,9,4,2.5,2880,8833,0,2,0
490000,Snoqualmie,9,4,2.5,2570,6157,0,2,0
425000,Snoqualmie,8,4,2.5,2270,4400,0,2,0
452500,Snoqualmie,9,4,2.5,2460,6454,0,2,0
410000,Snoqualmie,8,3,2.5,1960,4400,0,2,0
489000,Snoqualmie,9,4,2.5,2170,4587,0,2,0
499000,Snoqualmie,8,4,2.25,2440,5000,0,2,0
425000,Snoqualmie,7,4,2.5,2440,5088,0,2,0
443500,Snoqualmie,8,3,2.5,2170,5866,0,2,0
688000,Snoqualmie,7,4,4,4000,9309,0,2,0
625000,Snoqualmie,7,4,2.5,3550,8048,0,2,0
695000,Snoqualmie,7,5,3.25,3940,9780,0,2,0
762000,Snoqualmie,7,4,3.5,4000,15253,0,2,0
685000,Snoqualmie,9,4,2.5,3550,10968,0,2,0
710000,Snoqualmie,8,5,3.25,3920,8572,0,2,0
635000,Snoqualmie,9,5,2.75,3110,6621,0,2,0
405000,Snoqualmie,8,3,2.5,1960,6997,0,2,0
469900,Snoqualmie,8,3,2.5,2270,4399,0,2,0
418500,Snoqualmie,7,3,2.5,2060,4399,0,2,0
440500,Snoqualmie,7,3,2.5,2460,4399,0,2,0
451000,Snoqualmie,9,4,2.5,2320,5375,0,2,0
388500,Snoqualmie,8,4,2.5,1890,5395,0,2,0
499000,Snoqualmie,8,4,2.5,2910,6479,0,2,0
475000,Snoqualmie,9,4,2.5,2320,10046,0,2,0
625000,Snoqualmie,7,5,1,3240,5324,0,2,0
587000,Snoqualmie,8,4,2.75,3190,8737,0,2,0
589500,Snoqualmie,6,4,2.5,2630,6326,0,2,0
658000,Snoqualmie,6,4,2.75,3310,6166,0,2,0
479500,Snoqualmie,6,3,2.75,2300,4637,0,2,0
515000,Snoqualmie,5,4,2.75,2700,5150,0,2,0
480000,Snoqualmie,5,3,2.5,2410,4656,0,2,0
425000,Snoqualmie,8,3,2.5,1950,4345,0,2,0
516000,Snoqualmie,7,4,3.5,2550,8698,0,2,0
425000,Snoqualmie,7,4,2.5,2070,4427,0,2,0
412500,Snoqualmie,7,3,2,1680,5246,0,1,0
450000,Snoqualmie,7,3,2.5,2410,4293,0,2,0
409000,Snoqualmie,7,3,2.5,1950,7263,0,2,0
452000,Snoqualmie,7,4,2.5,2190,6896,0,2,0
465000,Snoqualmie,6,5,2.5,2550,6405,0,2,0
492000,Snoqualmie,7,4,2.5,2550,6382,0,2,0
384205,Snoqualmie,0,3,2.75,1810,3292,0,2,0
378000,Snoqualmie,5,2,2.5,1700,2513,0,2,0
415000,Snoqualmie,6,3,2.75,1770,3172,0,2,0
386000,Snoqualmie,6,2,2.5,1620,3196,0,2,0
394000,Snoqualmie,3,2,2,1750,2731,0,2,0
382000,Snoqualmie,6,2,2.5,1650,2710,0,2,2
420000,Snoqualmie,5,2,2.75,1760,4139,0,2,0
425590,Snoqualmie,7,3,2.75,1940,3088,170,2,3
648000,Snoqualmie,6,4,2.5,3290,6203,0,2,0
675000,Snoqualmie,5,5,2.5,3200,6455,0,2,0
605000,Snoqualmie,2,3,2.75,2450,5750,0,2,0
592000,Snoqualmie,2,5,3.5,3340,5000,760,2,0
540000,Snoqualmie,4,4,3.5,3510,6005,760,2,0
641000,Snoqualmie,2,5,3.5,3420,6403,720,2,2
540000,Snoqualmie,3,4,2.5,2710,9248,0,2,0
425000,Snoqualmie,5,3,2.5,1950,5689,0,2,0
485000,Snoqualmie,3,3,2.5,2430,5867,0,2,0
544999,Snoqualmie,5,4,2.5,2710,6937,0,2,0
471500,Snoqualmie,6,3,2.5,2430,5866,0,2,0
430000,Snoqualmie,6,3,2.5,1950,4949,0,2,0
530000,Snoqualmie,3,3,2.5,1970,6295,0,2,0
400000,Snoqualmie,6,3,2,1650,5027,0,1.5,0
480000,Snoqualmie,5,4,2.5,2430,5000,0,2,0
425000,Snoqualmie,2,4,2.5,1950,5000,0,2,0
555000,Snoqualmie,2,4,2.5,3310,6500,0,2,0
545000,Snoqualmie,2,4,2.5,2720,4738,0,2,0
569950,Snoqualmie,2,4,2.5,3230,5899,0,2,0
591975,Snoqualmie,0,3,2.75,3230,5250,550,2,0
599832,Snoqualmie,1,3,2.75,3230,5200,550,2,0
625000,Snoqualmie,2,4,2.75,3010,6854,440,2,2
635000,Snoqualmie,2,4,3.25,3420,6752,390,2,2
637850,Snoqualmie,0,5,3.25,3340,4900,840,2,2
605000,Snoqualmie,4,5,4,3040,6000,760,2,0
650880,Snoqualmie,6,3,2.5,2930,6050,0,2,0
575000,Snoqualmie,4,4,2.75,3120,7644,0,2,0
701000,Snoqualmie,5,4,2.5,3340,5314,0,2,0
640000,Snoqualmie,2,4,3.5,3220,5741,0,2,0
589410,Snoqualmie,0,3,3,2840,7201,0,2,0
610000,Snoqualmie,2,4,3.5,2910,5260,0,2,0
660000,Snoqualmie,2,4,3.5,3400,5196,0,2,0
595500,Snoqualmie,2,4,2.5,2490,6537,0,2,0
633634,Snoqualmie,0,4,3.5,2960,6000,0,2,0
594866,Snoqualmie,1,3,3,2780,6000,0,2,0
575000,Snoqualmie,1,4,2.5,2500,4945,0,2,0
536751,Snoqualmie,1,3,1.75,1930,6360,0,1,0
699188,Snoqualmie,0,4,3.25,3250,5478,0,2,0
616200,Snoqualmie,0,5,3.25,3920,4832,890,2,0
572800,Snoqualmie,0,3,2.5,3310,4682,930,2,0
799950,Redmond,17,3,3,2900,11769,0,2,0
822000,Bellevue,30,3,2,2410,13300,570,2,0
789900,Bellevue,27,3,2.5,3420,25150,1670,1,0
770000,Bellevue,27,3,2.5,2900,23550,1410,1,0
950000,Bellevue,28,4,2.75,3800,12200,0,2,3
460000,Seattle,23,5,3,2008,5050,792,1,0
495000,Seattle,8,5,3,2440,4750,990,1,0
440000,Seattle,21,4,2,2310,5004,880,1,0
420000,Seattle,17,4,2.5,1940,5414,0,2,0
353900,Auburn,0,3,2.5,2517,3900,0,2,0
585000,Woodinville,10,4,2.5,3000,6892,0,2,0
353500,Renton,27,4,2.25,1760,9602,0,2,0
389900,Kent,7,3,2.5,2160,59241,0,1,0
320000,Seattle,17,4,3,1820,3120,820,1,0
269950,Federal Way,12,4,2.5,1960,7230,0,2,0
658588,Issaquah,28,3,2.25,2560,41346,0,2,0
699000,Issaquah,28,4,2.5,3230,40319,0,2,0
780000,Issaquah,27,4,3.5,3910,59863,1420,2,0
725000,Issaquah,27,4,2.5,3040,35201,0,2,0
270000,Seattle,21,4,1.75,1560,4290,0,2,0
300000,Seattle,8,5,2.5,2760,6000,0,2,0
439000,Seattle,21,3,2.25,3020,6000,1040,3,2
299900,Kent,11,4,2.5,2200,5730,0,2,0
337000,Kent,11,4,2.5,3200,5772,0,2,0
270000,Kent,12,4,2.5,2350,5835,0,2,0
359950,Kent,11,4,2.5,3010,5701,0,2,0
325000,Kent,13,4,2.5,2260,5702,0,2,0
277950,Federal Way,22,3,2.5,2100,6021,0,2,0
315000,Seattle,13,3,2.5,1950,3000,0,2,0
268000,Seattle,0,3,2.5,1700,2250,0,2,0
382000,Seattle,0,4,3.5,2530,3000,680,2,0
328000,Seattle,25,4,3.25,3380,7500,960,2,3
379260,Seattle,23,3,2.5,1730,7202,400,1,0
279900,Seattle,26,3,3.25,2240,5000,700,2,0
303500,Seattle,8,6,4.5,3390,7200,950,2,0
267100,Seattle,10,2,2.5,1250,1580,220,2,0
270000,Seattle,8,3,2.5,1350,1189,270,2,0
300500,Seattle,5,2,1.5,1190,801,0,3,0
299900,Seattle,6,3,2.5,1210,2046,290,2,0
375000,Seattle,8,2,1.5,1130,912,130,2,0
388000,Seattle,8,3,3.25,1370,915,270,2,0
385000,Seattle,8,3,3.5,1370,1540,270,2,0
390000,Seattle,8,3,3.25,1370,913,270,2,0
290000,Seattle,8,2,1.5,770,850,0,2,0
419700,Seattle,8,3,2.25,1450,1486,290,2,0
838000,Seattle,9,4,2.5,2560,7210,0,2,0
394500,Renton,10,4,2.5,3002,6042,0,2,0
379900,Renton,15,3,2,3110,44967,90,2,0
782000,Renton,10,4,3.5,5270,53428,1830,2,0
390000,Renton,26,4,3,2570,262018,1150,1,0
633000,Renton,14,5,2.75,3630,30570,0,2,0
716500,Renton,14,5,2.75,3630,38461,0,2,0
680000,Renton,9,4,2.75,3620,35429,0,2,0
475000,Kirkland,29,3,2.5,1920,4534,0,2,0
380000,Kirkland,28,2,2,1370,5756,0,1,0
422120,Kirkland,28,3,2.5,1630,4534,0,2,0
394000,Kirkland,26,3,2.5,1370,4400,0,1,0
559000,Kirkland,25,3,2.5,2010,5200,0,2,0
342000,Kirkland,28,3,2.25,1200,2845,0,2,0
319000,Kirkland,29,3,2.25,1220,2980,0,2,0
400000,Kirkland,29,3,2.25,1500,2692,0,2,0
618000,Seattle,16,3,2.5,2340,3630,0,2,0
289000,Seattle,7,2,1.5,1010,1309,150,2,0
497950,Seattle,16,4,2.5,1950,3000,400,2,0
600000,Renton,15,4,2.5,2600,6536,0,2,0
600000,Renton,14,4,2.5,3010,7953,0,2,0
585000,Renton,15,4,2.5,2630,6185,0,2,0
568500,Renton,14,4,2.5,3010,6181,0,2,0
555000,Renton,14,4,2.5,2450,5079,0,2,0
527000,Renton,14,4,2.5,2830,6163,0,2,0
615000,Renton,14,4,2.5,3010,6903,0,2,0
601000,Seattle,16,4,3.5,2160,3600,500,2,0
500000,Seattle,21,3,2,1540,3600,650,1,0
349500,Auburn,0,4,2.5,2030,4596,0,2,0
370228,Auburn,1,4,3,2050,4000,0,2,0
353500,Auburn,0,4,3,2050,4000,0,2,0
355000,Auburn,1,4,2.75,2050,4000,0,2,0
345500,Auburn,0,3,2.5,1930,4000,0,2,0
353000,Auburn,2,4,2.5,1912,5000,0,2,0
449888,Auburn,26,3,2.25,2520,78408,0,2,0
339000,Auburn,14,4,2.5,2900,6918,0,2,0
367950,Auburn,26,4,2.5,3030,9500,0,2,0
485000,Auburn,10,4,2.5,3710,15935,1580,1,0
335000,Federal Way,11,4,2.5,2210,7214,0,2,0
280000,Auburn,24,3,2,1790,42399,0,1,0
284000,Auburn,25,3,1.75,1320,35100,0,1,0
283200,Kent,10,4,2.5,1982,6406,0,2,0
328000,Seattle,17,4,2.75,1930,3840,760,1,0
465000,Seattle,19,4,2.25,2550,7650,0,2,2
379900,Seattle,19,5,3.5,2800,7350,0,2,0
910000,Seattle,5,5,3,2640,5096,0,2,0
935000,Seattle,6,5,3,2700,5001,0,2,0
953007,Seattle,6,4,3.5,3120,5086,640,2,0
526000,Seattle,22,3,1.75,1680,3420,720,1,0
475000,Seattle,23,3,1.75,1680,3420,720,1,0
275000,Seattle,10,4,2.5,1840,1562,440,2,0
494900,Seattle,7,3,2.5,2040,2500,570,2,0
549950,Seattle,26,3,2.5,2380,2500,0,3,3
319950,Auburn,3,4,2.5,2038,7643,0,2,0
280000,Federal Way,19,3,2.5,1610,10022,0,2,0
310000,Auburn,27,4,2.5,2130,9013,0,2,0
289000,Auburn,26,3,2,1850,9550,0,1,0
370000,Auburn,24,5,3,2670,9920,1270,1,0
274950,Auburn,25,3,1.75,1840,16679,0,1,0
970000,Sammamish,13,4,2.75,3980,9209,0,2,0
925900,Sammamish,13,4,3.75,3980,7828,0,2,0
289950,Auburn,27,3,2.5,1770,9450,0,1,0
300000,Auburn,27,3,1.5,1810,8232,0,1,0
398500,Renton,10,4,2.5,2250,6064,0,2,0
530000,Renton,0,4,2.75,2740,7872,0,2,0
415000,Renton,14,3,2.5,2090,6045,0,2,0
545000,Renton,0,4,2.75,2650,6717,0,2,0
280000,Kent,22,3,2.5,1580,7000,0,2,0
280000,Seattle,3,4,3,2460,9606,0,1,0
503045,Seattle,5,3,3,1560,2250,0,2,0
422500,Seattle,26,3,2,1300,2250,0,2,0
461000,Seattle,8,3,1.5,1270,1416,0,3,0
415000,Seattle,8,3,1.5,1270,1483,0,3,0
425000,Seattle,7,3,1.5,1400,1022,0,3,0
440000,Seattle,7,3,1.5,1270,1413,0,3,0
419500,Seattle,7,3,1.5,1400,1091,0,3,0
440000,Seattle,7,3,1.5,1270,1443,0,3,0
317000,Federal Way,25,3,2.5,2100,7587,0,2,0
330000,Federal Way,25,3,2.5,2210,7557,0,2,0
330000,Federal Way,24,3,2.5,2370,9102,0,2,0
305000,Federal Way,25,3,2,1830,10873,0,1,0
300000,Federal Way,25,3,2.5,2080,9827,0,2,0
299250,Federal Way,24,3,2.5,2530,8669,0,2,0
363000,Federal Way,25,3,2.5,2740,11872,0,2,0
475000,Federal Way,20,4,3.5,3660,14401,1000,2,0
450000,Federal Way,21,3,2.5,3800,13071,1070,2,0
431000,Renton,13,4,2.5,2300,6087,0,2,0
433000,Renton,13,4,2.5,2280,7568,0,2,0
450000,Renton,14,4,2.5,2240,4616,400,2,0
383150,Federal Way,12,3,2,2210,6387,0,1,0
373000,Woodinville,15,3,2.5,1670,3565,0,2,0
345000,Renton,13,5,2.75,1940,4182,700,1,0
745000,Renton,8,4,2.5,3400,4840,210,2,0
650000,Renton,9,4,2.5,3160,8530,0,2,0
550000,Renton,7,4,2.5,2700,5150,0,2,0
430000,Kent,13,4,2.5,3000,9460,0,2,0
665000,Seattle,18,3,2.5,1730,3000,0,2,0
770000,Seattle,6,3,2.25,1870,1900,0,3,0
580000,Seattle,7,3,1.5,1320,1250,0,3,0
622000,Seattle,8,3,3.5,1690,1765,320,2,0
650000,Seattle,8,3,2.5,1480,2159,0,3,0
510000,Duvall,10,4,2.75,3180,13348,160,2,0
435000,Duvall,11,3,2.5,2300,9521,0,2,0
515000,Duvall,12,3,2.5,3020,12184,0,2,0
455000,Duvall,11,5,3.5,3080,7759,770,2,0
488000,Duvall,11,3,2.5,3160,13603,0,2,0
372000,Kent,25,4,2.5,2500,8215,0,2,0
335000,Kent,25,3,2.75,2850,8039,1310,1,0
325000,Kent,20,4,2.5,2160,6825,0,2,0
419950,Renton,18,4,2.5,2260,5164,0,2,0
295000,Seattle,15,5,3.5,2100,5107,690,2,0
408000,Seattle,8,3,2.25,1950,7221,0,1,0
631000,Seattle,0,3,2.25,1670,1396,420,2,0
557865,Sammamish,27,4,2.5,3030,6813,0,2,0
